Median Household Income,Total Population,Labor Force Participation,Rent Growth Rate,Income Growth Rate
31500.0,365.0,22.0,0.13747645951035792,0.08385232082028704
35250.0,594.0,16.0,0.05317324185248706,-0.012992103936831478
41250.0,355.0,1.0,0.24242424242424243,0.00762128096145398
26932.0,637.0,3.0,,
73451.0,13580.0,483.0,0.06655290102389078,0.037238399186601434
43320.0,22830.0,1256.0,-0.021912350597609542,-0.042926893931025334
86548.0,106605.0,2223.0,0.07736804049168478,0.06852021037556488
20417.0,1090.0,14.0,0.006920415224913601,0.005119873972333044
53699.0,3991.0,134.0,-0.04052573932092007,-0.04250842501292729
20357.0,1584.0,133.0,-0.1361256544502618,-0.16405223390275958
63750.0,447.0,0.0,0.11818181818181817,0.6190476190476191
39375.0,64.0,0.0,0.0,0.0
32165.0,5325.0,266.0,0.016170212765957537,-0.08204908675799083
30321.0,1010.0,54.0,-0.25074183976261133,-0.028608957519062006
33501.0,30535.0,1814.0,0.03952569169960474,0.0282057577803696
39107.0,755.0,22.0,-0.007552870090634434,0.0020241877626319127
40105.0,12747.0,574.0,0.009765625,-0.023496469442415346
46250.0,67313.0,3718.0,,
114191.0,1727.0,46.0,-0.08238387379491674,0.02831233621799778
45379.0,1905.0,30.0,0.051881993896236045,0.030591388081395277
39375.0,0.0,0.0,0.0,0.0
52136.0,3237.0,56.0,,
68313.0,2075.0,53.0,-0.09343200740055502,0.06375060340397698
39375.0,137.0,0.0,0.0,0.0
49038.0,1963.0,58.0,-0.07669616519174038,-0.14848321728107794
34491.0,4022.0,178.0,,
51140.0,12372.0,539.0,0.04133180252583246,0.04195106049184005
48750.0,894.0,40.0,0.008230452674897082,0.007647788342290296
22917.0,1123.0,22.0,-0.019677996422182487,-0.0007848266841072871
16250.0,198.0,6.0,-0.0028169014084507005,-0.09722222222222221
21500.0,918.0,73.0,-0.008316008316008316,0.2995647969052224
39375.0,111.0,0.0,0.0,-0.08574811925327386
30000.0,754.0,7.0,-0.0013280212483399723,-0.24209888083268072
39375.0,391.0,6.0,0.0,0.4600637792939781
38750.0,209.0,12.0,-0.1870026525198939,0.17296282842959187
51771.0,773.0,6.0,0.5925925925925926,-0.013885714285714279
48594.0,917.0,59.0,,
39931.0,153490.0,6025.0,0.03612903225806452,0.04402959709258236
83250.0,509.0,2.0,0.11111111111111116,-0.020588235294117685
47051.0,3483.0,204.0,0.03407880724174661,-0.19684891521431136
39063.0,137.0,11.0,-0.008316008316008316,0.12182303782200399
30653.0,29751.0,2012.0,,
48480.0,2880.0,43.0,0.067524115755627,-0.086919672285526
28750.0,2166.0,49.0,-0.001828153564899404,0.04827535914825343
57063.0,2219.0,148.0,-0.037587412587412605,0.2259221861774121
27031.0,371.0,20.0,0.19435736677115978,-0.07586324786324783
31473.0,1216.0,150.0,0.058212058212058215,-0.0341557724176027
60750.0,904.0,41.0,-0.009320905459387463,0.0037838105781464737
35302.0,3583.0,50.0,-0.012448132780082943,0.09283967433365325
29583.0,397.0,4.0,,
125096.0,38171.0,636.0,0.040530007794232326,0.03732327210912567
51250.0,548.0,5.0,0.0,0.5769230769230769
62552.0,2410.0,56.0,0.10676532769556024,-0.06145720801824506
14091.0,115.0,0.0,0.0,-0.6421333333333333
42386.0,1983.0,11.0,0.10371517027863786,0.21102857142857134
50046.0,2254.0,148.0,0.045333333333333226,0.06698789015862183
57452.0,60544.0,1489.0,0.0515267175572518,0.04490478875288728
31894.0,1686.0,67.0,0.13627254509018027,0.013312152501985697
62514.0,1891.0,95.0,-0.061097256857855387,0.44842446709916595
44500.0,245.0,4.0,-0.002317497103128674,0.04705882352941182
33687.0,3610.0,284.0,0.21631878557874762,0.2897013782542113
25117.0,265.0,0.0,,
24559.0,4318.0,288.0,0.02508960573476693,0.11819878887219404
43661.0,3145.0,57.0,0.009641873278236845,-0.09919742515834862
70196.0,406.0,14.0,-0.06818181818181823,0.07679091885258482
47946.0,2359.0,148.0,0.005291005291005346,0.06319850984566266
32288.0,5289.0,106.0,0.03698630136986303,-0.005941935285243671
69247.0,29227.0,805.0,0.03507340946166404,0.014073162873795564
107500.0,158.0,0.0,0.0,0.3870967741935485
21471.0,649.0,11.0,-0.06237816764132553,-0.06647826086956521
100871.0,3095.0,66.0,0.04087193460490468,0.30418649151841115
28516.0,577.0,20.0,-0.0019455252918287869,0.09281827239978546
77500.0,295.0,3.0,-0.12486544671689992,0.030694754761144694
34417.0,1374.0,103.0,0.0062208398133747345,-0.042322889420668974
38473.0,572.0,12.0,0.0,0.4720309152127333
41765.0,321.0,5.0,0.050135501355013545,-0.03988505747126436
32868.0,2706.0,108.0,,
38167.0,877.0,23.0,,
39375.0,140.0,24.0,,
31389.0,1068.0,64.0,-0.03512396694214881,0.03820202421115293
39375.0,399.0,0.0,0.0,-0.47058823529411764
39375.0,186.0,0.0,-0.04249999999999998,0.016129032258064502
102727.0,1929.0,29.0,0.49777117384843983,0.03323174718123578
39375.0,228.0,0.0,,
59583.0,185.0,9.0,-0.011224489795918391,-0.06536470588235299
26944.0,1352.0,124.0,-0.022624434389140302,-0.2628785598993243
40268.0,5453.0,57.0,0.26203208556149726,0.3692872687704025
75313.0,637.0,15.0,-0.05914972273567465,0.13680000000000003
24130.0,558.0,33.0,,
47250.0,4143.0,87.0,0.06480558325024921,0.0016747577961035987
55958.0,15124.0,592.0,0.009100101112234471,0.11421289474732199
27647.0,1749.0,75.0,,
109091.0,3130.0,31.0,0.8021680216802167,0.12703135492535766
56964.0,2965.0,53.0,-0.12881022615535886,-0.016861980290295286
27471.0,16231.0,503.0,0.008230452674897082,-0.02001284246575341
41667.0,329.0,16.0,0.12757973733583494,0.09290491803278678
35188.0,55417.0,1368.0,0.06218274111675126,0.0477920376380907
20000.0,110.0,12.0,0.17142857142857149,-0.4346928969162498
50255.0,13239.0,921.0,-0.05252100840336138,-0.011798249926260884
37119.0,3786.0,14.0,0.12923462986198242,0.16353206695504974
93684.0,9700.0,105.0,0.15103338632750396,0.1273646209386281
26719.0,2047.0,2.0,0.47085201793721976,0.05817821782178223
26755.0,4097.0,181.0,,
35795.0,529.0,4.0,0.10659898477157359,0.1931666666666667
28393.0,3484.0,100.0,0.0678733031674208,-0.022683464133278264
42979.0,599.0,41.0,0.019830028328611915,0.0005121400470238235
47222.0,230.0,10.0,0.03633491311216419,-0.05947259400892291
42500.0,406.0,15.0,0.026200873362445476,-0.07272052887657365
31594.0,2249.0,165.0,0.0408472012102874,-0.08140954817700763
39375.0,0.0,0.0,0.0,0.0
38750.0,3397.0,66.0,0.02876480541455151,0.04729729729729737
26776.0,443.0,30.0,0.03267973856209161,0.23108045977011504
37522.0,1011.0,45.0,0.0060679611650484855,0.7411600928074247
43409.0,403.0,20.0,0.11894736842105269,0.055537993920972584
62520.0,28988.0,973.0,0.0765076507650766,0.0170484122852681
123750.0,3899.0,110.0,0.0,0.1699361852989838
37500.0,1108.0,59.0,0.13811420982735734,-0.07975460122699385
25301.0,524.0,10.0,0.0,0.1685834372546302
58796.0,7139.0,205.0,0.016143497757847625,-0.019134844769197357
42778.0,1429.0,27.0,,
58236.0,16458.0,397.0,0.10651974288337929,0.2088427607680332
99375.0,367.0,0.0,0.10039113428943947,-0.177583938162588
26498.0,3771.0,221.0,-0.00830564784053156,-0.09824740513867625
38714.0,195646.0,10665.0,,
58739.0,3155.0,219.0,0.07109557109557119,0.04259926516267587
43326.0,6658.0,126.0,0.0,0.039740820734341264
64235.0,6576.0,158.0,0.10758885686839581,0.43122925068514517
46875.0,478.0,22.0,,
39375.0,24.0,0.0,0.0,0.0
43333.0,304.0,12.0,0.3056426332288402,0.21636491228070165
46427.0,53772.0,2875.0,0.043689320388349495,0.006918539082154895
27098.0,1424.0,3.0,0.07829181494661919,-0.024128493229616854
39131.0,35380.0,2013.0,0.03571428571428581,0.061525106475327496
29943.0,16508.0,657.0,0.03378378378378377,-0.06986207753479123
29375.0,3961.0,41.0,0.07046979865771807,0.2192844097625768
28523.0,1929.0,71.0,0.050880626223092085,0.20431514946799534
39028.0,743.0,15.0,0.037617554858934144,0.20583328183896676
31480.0,8507.0,519.0,,
37198.0,1829.0,88.0,-0.006525285481239762,-0.016706317737245624
30613.0,2303.0,66.0,-0.028735632183908066,-0.028436319781649733
34659.0,1366.0,4.0,0.1137309292649098,0.15831161018648476
75407.0,23103.0,325.0,0.11156186612576069,0.20631898896176604
93690.0,8986.0,208.0,0.0,-0.04074946247568345
42727.0,1280.0,75.0,0.2356979405034325,0.065883350795789
38125.0,937.0,32.0,-0.36378466557911904,0.020749665327978617
44479.0,2447.0,150.0,-0.023319615912208547,0.16284967320261434
38668.0,20960.0,887.0,0.079676674364896,0.08535661155864926
103929.0,7295.0,92.0,-0.15909090909090906,0.12886547547928084
50018.0,9533.0,205.0,0.03700440528634363,0.09448577680525161
70547.0,55467.0,1606.0,0.07622868605817446,0.08719505617284895
87500.0,195.0,1.0,0.0,0.004788535075732403
26295.0,234.0,0.0,,
25639.0,14576.0,884.0,,
48750.0,552.0,20.0,0.07489597780859913,0.3023964093932836
75625.0,2405.0,189.0,0.34986595174262725,0.10864338698800835
20556.0,943.0,35.0,0.12166172106824935,-0.0015543034777539821
69886.0,3104.0,220.0,0.015759312320916985,-0.011625275782089717
23333.0,238.0,0.0,0.0,-0.0044799044287054945
73542.0,1659.0,35.0,0.13908045977011496,0.08027674545000507
29375.0,2168.0,95.0,0.01447178002894356,0.21610432622645415
20893.0,237.0,11.0,-0.1980952380952381,-0.08831871536414015
53657.0,691.0,16.0,,
76682.0,29980.0,350.0,0.13319946452476583,0.05101425438596485
50208.0,301.0,6.0,-0.1422764227642277,0.39304145163975357
72500.0,519.0,8.0,-0.09519136408243378,0.07102759557997995
81467.0,33360.0,1024.0,0.13809523809523805,0.10124768509131221
63858.0,33035.0,1450.0,0.05355493998153271,0.09047131147540988
33000.0,666.0,33.0,-0.2062084257206208,-0.2880873279544376
33889.0,2679.0,7.0,0.08040201005025116,-0.004377460485339935
18588.0,624.0,9.0,0.24033613445378155,-0.10007262164124908
26141.0,3477.0,153.0,,
24013.0,1129.0,131.0,,
71705.0,2428.0,68.0,0.05102040816326525,0.049653799423243106
38208.0,2627.0,56.0,0.041297935103244754,0.16140798832755787
39375.0,6338.0,14.0,0.1478743068391868,-0.13894902578232626
101289.0,3126.0,46.0,0.05867126833477143,-0.0061228695063436644
17371.0,1054.0,36.0,0.04761904761904767,-0.23831447864597033
18864.0,446.0,8.0,-0.0139211136890951,0.06108673641579476
52125.0,4053.0,216.0,-0.0032751091703057122,-0.053872542791280176
24485.0,4853.0,359.0,-0.0876190476190476,0.00923292527101105
34886.0,205.0,7.0,-0.08695652173913049,-0.13684835588984834
30425.0,2445.0,34.0,-0.026272577996715896,0.031355932203389836
39375.0,61.0,0.0,0.0,0.0
25000.0,1283.0,6.0,0.16666666666666674,0.20117234420794694
47500.0,166.0,11.0,-0.009205983889528202,-0.17391304347826086
54000.0,551.0,21.0,0.0714285714285714,0.0710672987286034
35625.0,763.0,9.0,0.10989010989010994,-0.050000000000000044
33824.0,1122.0,40.0,0.1911532385466035,-0.007482613926464987
58750.0,222.0,14.0,-0.015000000000000013,0.025448579208266375
20500.0,125.0,22.0,-0.4571428571428572,-0.1480696505007688
26902.0,604.0,34.0,0.06611570247933884,0.060386283011430786
34375.0,440.0,9.0,0.5,-0.14949155058514985
25122.0,3520.0,70.0,-0.019332161687170446,-0.001311866428145514
27338.0,3737.0,382.0,0.07942973523421593,-0.01767876392382317
64349.0,6471.0,102.0,0.10249042145593878,0.3913297297297298
37431.0,541.0,32.0,0.001388888888888884,0.04661111732468415
33208.0,19271.0,1073.0,0.0,0.07695800227014749
23125.0,150.0,0.0,0.022913256955810146,-0.01987793506823765
31239.0,3485.0,121.0,0.0635964912280702,0.1304143296544238
41389.0,118.0,0.0,0.0,0.018179581795817912
70708.0,2739.0,234.0,0.07716049382716039,0.21031820749388053
54250.0,277.0,0.0,0.0,2.156271817547126
39375.0,58.0,0.0,0.0,0.0
53750.0,183.0,4.0,,
32975.0,23524.0,1472.0,-0.0013037809647978849,0.03789619464291327
37431.0,15931.0,1093.0,0.055762081784386686,0.07829919626652848
39375.0,0.0,0.0,0.0,0.0
32500.0,1340.0,63.0,0.02145922746781115,0.061224489795918435
68471.0,12203.0,404.0,0.034055727554179516,0.11235480464625125
102804.0,8961.0,161.0,0.30122950819672134,0.015548750370443454
22102.0,2252.0,130.0,0.04658385093167694,-0.023504462313333918
48368.0,6595.0,609.0,,
30799.0,2716.0,138.0,0.05031446540880502,0.10927426616243463
43333.0,627.0,16.0,0.14542936288088648,-0.024295235521931025
55820.0,2694.0,133.0,0.050862851952770294,-0.021782941660971167
30652.0,23312.0,1264.0,-0.006435006435006385,0.05264603866891027
39375.0,0.0,0.0,0.0,0.0
32588.0,1707.0,54.0,-0.05872193436960271,0.7558189655172414
30000.0,2276.0,100.0,-0.015781922525107572,0.12149532710280364
80000.0,601.0,9.0,0.005138746145940454,0.019913817282439572
71250.0,325.0,1.0,0.0,0.4869461777657198
61347.0,14741.0,304.0,0.20891824938067716,0.041544991511035745
28081.0,2616.0,89.0,-0.04434250764525993,0.0952028081123244
92839.0,62054.0,1787.0,0.03677758318739044,0.05694638933479057
44732.0,1902.0,87.0,-0.02699228791773778,-0.08242051282051277
35817.0,4710.0,204.0,0.01446280991735538,-0.002200802317806949
38571.0,877.0,26.0,0.05340699815837935,0.010585060392485746
32500.0,119.0,4.0,,
25291.0,3239.0,125.0,-0.0047244094488189115,0.046509703314437045
87252.0,53140.0,796.0,0.07569721115537842,0.10637434538376689
49643.0,586.0,17.0,-0.047306176084099816,-0.02938646228444064
36950.0,580.0,8.0,-0.016286644951140072,0.04822695035461
44000.0,639.0,3.0,0.13759999999999994,0.03150787696924229
29052.0,3489.0,95.0,0.00454545454545463,-0.11776495596720316
50707.0,27862.0,1034.0,0.01603206412825653,0.07024209037759355
50455.0,1181.0,95.0,-0.02631578947368418,-0.032669337985774316
11786.0,71.0,0.0,0.0,3.7162865146058426
22743.0,418.0,24.0,0.029739776951672958,-0.03851357064344296
32417.0,489.0,15.0,0.015296367112810794,0.07369501854795968
57708.0,17768.0,511.0,0.07062436028659169,0.0977781159640847
61629.0,37700.0,1275.0,,
46976.0,2506.0,190.0,0.24221921515561573,0.10531764705882352
52750.0,559.0,1.0,0.0784508440913605,0.16980462599516555
69353.0,17349.0,614.0,0.012025901942645634,-0.02798878766643309
22931.0,1291.0,46.0,-0.056786703601108046,-0.1783654018416998
62500.0,584.0,15.0,-0.007100591715976323,0.0
39375.0,655.0,0.0,0.0,-0.28641330941118903
31667.0,3791.0,163.0,-0.010204081632653073,0.3058556701030928
35865.0,3165.0,98.0,-0.03075030750307506,0.09511450381679398
39375.0,0.0,0.0,0.0,0.0
41048.0,4087.0,202.0,-0.030562347188264005,0.2428995337007207
62472.0,17287.0,554.0,0.08379446640316202,0.08322929671244284
32887.0,2013.0,72.0,0.13881748071979438,0.4805960741941293
105446.0,1122.0,0.0,0.0,0.09847593053660164
53750.0,370.0,0.0,0.0,0.3543136464422496
39015.0,14675.0,607.0,0.005336179295624355,0.03810233350184933
36034.0,10883.0,935.0,0.032530120481927716,0.05479772847023012
27500.0,158.0,11.0,-0.12426035502958577,0.03123710953613079
44844.0,1677.0,113.0,,
59931.0,1782.0,82.0,-0.052631578947368474,-0.058813367673848815
49489.0,1781.0,33.0,0.084942084942085,0.05482021442121199
24527.0,3915.0,154.0,,
25784.0,8817.0,534.0,0.020900321543408262,0.14022907177287403
39375.0,19.0,0.0,0.0,0.0
50335.0,11264.0,376.0,,
87090.0,23121.0,483.0,0.0,0.049960215079690506
38250.0,1227.0,39.0,0.04667609618104662,0.25652902335665706
28500.0,2625.0,130.0,,
31299.0,1559.0,74.0,0.217564870259481,0.045111526646186784
30597.0,2714.0,68.0,,
40913.0,3158.0,60.0,0.0078125,-0.1669788654965998
67250.0,598.0,13.0,-0.05871725383920501,0.11941540715094212
34625.0,1103.0,48.0,0.0565693430656935,0.016498840383994295
42727.0,208.0,10.0,-0.04862579281183932,-0.05051111111111106
38097.0,3138.0,271.0,-0.02547770700636942,0.0697197731229291
34970.0,16067.0,362.0,0.1428571428571428,0.08957781585916802
27955.0,179.0,10.0,,
22727.0,774.0,8.0,-0.04249999999999998,-0.07100228907782868
39297.0,1506.0,109.0,-0.09256844850065193,-0.043193494192982906
35417.0,516.0,14.0,0.14174757281553396,-0.0010717811310111403
59679.0,1598.0,31.0,-0.017690875232774683,-0.1474428571428571
49860.0,9055.0,438.0,0.09320905459387485,0.03790670080559555
30104.0,2138.0,87.0,-0.028469750889679735,-0.056803584296769793
52500.0,707.0,4.0,0.007858546168958647,0.06870229007633588
73500.0,2932.0,43.0,0.06451612903225801,0.01379310344827589
52750.0,527.0,18.0,0.21517857142857144,0.3396825396825396
39375.0,254.0,2.0,0.0,0.0
32500.0,373.0,23.0,-0.13119999999999998,0.061224489795918435
60104.0,702.0,0.0,0.0,0.3106260494123292
45183.0,4466.0,220.0,-0.008108108108108136,0.11006559713043274
54414.0,3961.0,146.0,-0.028312570781426905,-0.002566264618543146
31410.0,3437.0,8.0,0.22593320235756376,0.03380179705756503
39375.0,488.0,0.0,0.0,-0.27752293577981646
43417.0,1134.0,33.0,,
63750.0,819.0,31.0,0.08333333333333326,0.04938271604938271
31694.0,2195.0,97.0,-0.014285714285714235,0.12131611533698927
73526.0,17586.0,630.0,0.05758683729433267,0.06017043242541775
57582.0,9614.0,365.0,0.07941176470588229,0.08428426166534853
62500.0,729.0,17.0,0.1838440111420614,-0.052341096555070354
44583.0,481.0,18.0,0.04641909814323597,0.1145750000000001
52750.0,942.0,14.0,0.059469350411710975,0.06355094963506591
68854.0,183.0,7.0,0.09393939393939399,0.0666108994020509
43625.0,1226.0,18.0,-0.0034071550255536653,0.0785986253275972
45222.0,4166.0,165.0,0.05399325084364448,0.1506870229007633
60347.0,19199.0,1102.0,-0.034977578475336335,0.06518515903554922
45893.0,4246.0,163.0,0.014545454545454639,0.11972380812960526
39250.0,642.0,33.0,0.016949152542372836,0.007495251296267824
51463.0,13927.0,376.0,-0.01764705882352946,0.08677197280060822
26563.0,1180.0,14.0,0.02242744063324542,0.05162516330812772
47019.0,5095.0,231.0,0.03771661569826712,0.07896186148974249
76071.0,233.0,0.0,,
49464.0,31873.0,1485.0,0.02624434389140262,0.012030444389884654
33750.0,1028.0,56.0,-0.01375515818431916,0.005331982961484627
53333.0,1748.0,24.0,-0.02449567723342938,0.20409545526381145
50222.0,14900.0,694.0,0.07851690294438396,0.0350996516828459
28315.0,2853.0,73.0,0.07635467980295574,0.2768308080808082
21239.0,3592.0,237.0,0.008080808080808133,0.10235117039497577
41093.0,145342.0,7329.0,0.03715498938428885,0.04334027319352063
21800.0,707.0,12.0,-0.08631578947368423,0.025882352941176467
39375.0,411.0,0.0,0.0,0.4456437933693138
30000.0,139.0,0.0,0.0,-0.10447761194029848
50963.0,5817.0,240.0,-0.020971302428256067,0.018628450360776316
58750.0,5053.0,265.0,-0.1800120409391932,0.11338525972672309
54355.0,1726.0,91.0,-0.00652741514360311,-0.015040318927244667
44491.0,7542.0,366.0,0.1763803680981595,0.3551934206518428
41498.0,5138.0,177.0,0.1373333333333333,0.021816211957057074
28750.0,439.0,8.0,0.10565110565110558,-0.0036043529493311466
53958.0,662.0,10.0,0.085427135678392,0.144560167999491
46264.0,20169.0,721.0,-0.0023980815347721673,-0.028291781311041597
50000.0,1492.0,29.0,0.013313609467455523,0.29239040529363103
30298.0,9720.0,183.0,0.16415662650602414,0.07695588810293952
23154.0,4447.0,454.0,0.04980842911877392,-0.0592011702084434
24000.0,511.0,37.0,0.01984126984126977,-0.0069102495137998154
108462.0,108.0,0.0,0.22493224932249323,0.18629756423016763
71438.0,12720.0,350.0,0.1444610778443114,0.043332213637890415
37917.0,62.0,0.0,-0.07407407407407407,1.5772838499184338
55956.0,352.0,21.0,0.07117008443908324,0.3530976447260241
51757.0,4370.0,77.0,0.10557184750733128,0.1770177154162782
45909.0,631.0,3.0,0.018396846254927768,-0.004920235824518837
24779.0,14489.0,722.0,0.035532994923857864,-0.033542649869339636
24421.0,2751.0,23.0,-0.02777777777777779,-0.015798170313948368
36042.0,1236.0,77.0,0.032835820895522394,0.0
61459.0,29459.0,1028.0,0.10341805433829965,0.0032648263928565235
33385.0,4635.0,128.0,,
31486.0,4697.0,133.0,0.2687927107061503,-0.1431681497809345
69329.0,575.0,0.0,0.7899728997289972,0.17638375131503037
68587.0,19821.0,533.0,0.009865470852017832,-0.05420723130808902
50208.0,2914.0,42.0,0.0343878954607979,0.03041497352542799
25495.0,3387.0,147.0,-0.017322834645669305,0.17759815242494237
28462.0,664.0,72.0,0.177927927927928,0.00750442477876101
96250.0,342.0,0.0,0.0388235294117647,0.04406213390029068
24737.0,928.0,94.0,0.11754966887417218,-0.07811277158722474
38281.0,257.0,5.0,0.1131221719457014,-0.004084499713824852
29485.0,541.0,10.0,0.029829545454545414,-0.035429207013870756
15391.0,214.0,17.0,0.09532374100719432,0.3098723404255319
39375.0,0.0,0.0,0.0,0.0
39375.0,60.0,0.0,0.0,0.0
36375.0,645.0,52.0,0.00302571860816947,0.17974248370252655
40000.0,315.0,6.0,0.0,0.022547164987985147
63750.0,659.0,26.0,0.0,0.1814744801512287
42135.0,1480.0,101.0,,
37560.0,196395.0,11442.0,0.028340080971659853,-0.029808338068915585
32500.0,144.0,3.0,0.017931034482758568,-0.12751677852348997
39375.0,168.0,22.0,1.4848484848484849,0.02890067678800068
21250.0,544.0,48.0,-0.013916500994035741,0.2947843041676821
30234.0,314.0,11.0,0.0,-0.022755187794944676
39375.0,36.0,0.0,0.04267701260911738,-0.2674418604651163
39375.0,42.0,0.0,0.0,0.0
71007.0,3068.0,74.0,0.015586546349466879,0.08333206194217713
18301.0,2455.0,93.0,0.07524752475247531,-0.02394666666666667
45000.0,201.0,0.0,0.0670103092783505,0.43999999999999995
22500.0,529.0,20.0,-0.1870286576168929,-0.24476369495166483
23309.0,593.0,20.0,0.023076923076922995,-0.009518548421365791
64219.0,1763.0,74.0,-0.054243219597550296,0.08960263327564566
28871.0,77435.0,5661.0,,
38500.0,292.0,14.0,0.20391517128874392,0.05297705330525404
54861.0,154.0,0.0,0.0,0.11580938434315691
51125.0,4560.0,150.0,-0.06399999999999995,-0.05306538247823667
28417.0,632.0,20.0,0.19668246445497628,0.04171707174016648
45034.0,7008.0,128.0,0.11040609137055846,-0.04254278728606353
22551.0,2891.0,115.0,0.14990138067061154,0.10322391272442633
62625.0,2866.0,73.0,0.03468780971258667,0.020965454278680795
29465.0,13836.0,261.0,0.0,0.025618712798914034
34375.0,530.0,16.0,0.2057026476578412,0.257131363370392
36875.0,655.0,42.0,-0.05123966942148761,0.011437818860058124
23906.0,2231.0,132.0,-0.15170940170940173,0.07211409094986099
43700.0,3732.0,145.0,-0.03615960099750626,-0.061647806574907094
58333.0,7468.0,248.0,-0.0092592592592593,0.021808436098654793
13750.0,154.0,18.0,-0.040000000000000036,-0.2142857142857143
45104.0,996.0,8.0,0.06596306068601576,0.018470848575170562
68500.0,7057.0,80.0,0.03961965134706813,0.19922969187675066
37545.0,1389.0,44.0,0.03298153034300788,0.0053823907455012865
38148.0,36185.0,1235.0,0.020408163265306145,0.010998330373943155
48039.0,9048.0,412.0,0.0547752808988764,0.06403384424559233
40568.0,322.0,6.0,0.06924315619967802,0.053085169898502205
39375.0,196.0,8.0,-0.00527704485488123,1.25
60568.0,1648.0,53.0,-0.010935601458080146,0.2580852875807491
68787.0,20646.0,399.0,0.03818827708703365,0.002916004490646884
29119.0,23425.0,1410.0,0.01436031331592691,-0.11693707354056104
26550.0,2099.0,135.0,0.1900647948164147,-0.04896657950352834
43152.0,14708.0,427.0,0.07122232916265636,-0.01672515152896137
24420.0,1468.0,97.0,-0.003929273084479323,-0.10862899693385897
37656.0,499.0,8.0,,
32500.0,580.0,24.0,,
26250.0,272.0,22.0,-0.011363636363636354,-0.16000000000000003
39375.0,616.0,27.0,0.09463276836158196,0.003977663887401617
27155.0,2026.0,71.0,0.05128205128205132,-0.09796040393303218
28583.0,8924.0,281.0,-0.011857707509881465,-0.045802036387915246
35000.0,710.0,31.0,0.006711409395973256,0.0805470655428977
56047.0,2287.0,78.0,0.052247873633049835,0.23860773480662978
43500.0,215.0,8.0,0.2834782608695652,0.07627978325951945
52767.0,4831.0,184.0,0.22764227642276413,0.1771779141104295
68750.0,1337.0,23.0,-0.01702442635085122,0.10663983903420515
41250.0,273.0,0.0,0.5668789808917198,-0.1818235912489835
28172.0,474.0,9.0,0.0,0.11347377574008943
25625.0,1719.0,23.0,-0.15591397849462363,-0.2743465579248435
105913.0,94884.0,2072.0,0.06245120999219367,0.06203998957142565
63125.0,17.0,0.0,0.0,0.5538461538461539
39375.0,664.0,3.0,0.05179856115107917,0.4157048862042929
45000.0,409.0,9.0,0.09109311740890691,0.014084507042253502
27422.0,848.0,19.0,0.06924315619967802,-0.006952994857680861
45096.0,2476.0,132.0,,
39375.0,38.0,0.0,0.0,0.0
81055.0,4911.0,44.0,0.10581683168316824,0.045237082027673514
42723.0,657.0,55.0,,
37985.0,12199.0,350.0,0.04423380726698256,0.1293967234561293
72753.0,35252.0,1055.0,0.1457800511508951,0.17858704984691154
31151.0,13898.0,233.0,0.006079027355623046,0.02581749925906407
55000.0,181.0,5.0,-0.29166666666666663,0.023255813953488413
51609.0,4389.0,112.0,-0.031872509960159334,0.02708565515045369
54792.0,4664.0,81.0,0.03659849300322926,0.04429366470991836
46486.0,6540.0,144.0,-0.003926701570680646,0.08706124453382591
34143.0,5126.0,465.0,-0.024077046548956704,0.05562082611921837
28496.0,15533.0,1145.0,,
36429.0,708.0,42.0,,
45916.0,14304.0,1082.0,0.04745370370370372,0.06910682686038938
40135.0,458.0,20.0,0.028909329829172048,0.2871620538148232
32263.0,4901.0,176.0,0.016274864376130127,0.06573514352723553
79959.0,47727.0,1814.0,0.031623931623931734,0.02428807501633301
39375.0,10.0,0.0,,
38125.0,4182.0,283.0,,
48750.0,339.0,10.0,-0.009287925696594423,0.008627645707901532
25250.0,461.0,14.0,-0.013961605584642212,0.04932884511490676
28250.0,372.0,11.0,-0.0788288288288288,0.008928571428571397
47000.0,562.0,18.0,0.016216216216216273,0.4777086084386595
74375.0,310.0,2.0,0.0,0.04385964912280693
50855.0,12831.0,866.0,,
60703.0,2696.0,57.0,0.04761904761904767,0.07807199815298271
32442.0,1436.0,83.0,0.04444444444444451,0.02240710976647442
25625.0,1260.0,50.0,-0.0018552875695733162,0.015334020128377812
31250.0,655.0,55.0,-0.04742547425474253,-0.21875
35556.0,512.0,22.0,-0.0337078651685393,0.040014040014040075
27321.0,490.0,6.0,-0.015587529976019199,0.04079999999999995
27152.0,13865.0,1247.0,0.020297699594046037,-0.10645999934182382
21250.0,235.0,6.0,0.02384291725105192,-0.46031746031746035
40938.0,905.0,52.0,-0.16442048517520214,-0.062366872036829224
26140.0,2523.0,108.0,0.055837563451776706,0.03267095958598354
38458.0,196784.0,9738.0,0.0076142131979695105,0.03002383694458577
28792.0,4298.0,185.0,0.009560229445506607,-0.2657537041287328
43101.0,16474.0,415.0,0.05660377358490565,0.05670785525154454
57813.0,60.0,0.0,0.0,0.4682666666666666
24183.0,1139.0,80.0,0.18947368421052624,0.38322942286792894
48000.0,319.0,10.0,0.676300578034682,0.6695652173913043
22143.0,11177.0,966.0,0.017391304347825987,-0.09015079919464186
36863.0,35477.0,2924.0,0.01650165016501659,-0.005020378417771032
31667.0,2519.0,86.0,0.06060606060606055,-0.07134897360703807
31833.0,1522.0,94.0,0.006134969325153339,0.41480000000000006
39375.0,46.0,4.0,0.0,2.195763330898466
